file_name,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_1 (1).tif,Canon120-1,2480,3508,0.7069555302166477,25495.0673828125,247.77184339022327,32.9238923014999,-4.875400389197861,22.621640757964133,1.4893598181986325,0.017194971350226417
s1_1.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,247.95793378995432,32.0555659025784,-4.814411661967525,22.196448186805483,1.0868449991396134,0.028584380037101474
s1_10.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,247.3271302842834,31.85638118198912,-4.209884964971726,16.49247486068719,1.011769598212157,0.019211973510645568
s1_100.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,251.2381973596995,23.496310063612125,-6.86345973544058,48.0426405567899,0.5963924143730007,0.015563750277927417
s1_11.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,248.34055963691264,29.895806665650852,-4.927452534864926,24.068184287651377,0.9953033410217852,0.0315783334729815
s1_12.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,252.08930070702607,20.011215109620796,-7.975537108063874,65.19410620106366,0.8581872481990277,0.013271829939065302
s1_13.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,249.96260126675506,26.372261095369016,-5.751220235685559,33.20750176170763,0.8561103713099197,0.024227459836383206
s1_14.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,249.70312868242746,27.288425632230243,-5.614028159038726,31.33251394877942,0.8602111332302406,0.026344978443199118
s1_15.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,249.32724305862425,25.390255950365987,-5.159987265506228,27.287169931481216,1.1304364723766258,0.026367430014912114
s1_16.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,250.55229921564296,23.432418107328,-5.943699284476117,36.29411513375612,0.8862379615082098,0.022675907590806798
s1_17.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,253.22218524451318,15.94768747191732,-10.006760858303682,103.40291914501296,0.3785347309823378,0.00884945982247315
s1_18.tif,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,250.68170247827368,24.99987665545515,-6.29489739162882,39.66827758400611,0.7300723240532746,0.01959309565458995
