file_name,class_label,resolution_level,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_1.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9627370238304138,0.13205072283744812,-3.9036121368408203,14.797052383422852,-1657.7299977326663,0.06595273604359994
s1_10.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9571939706802368,0.1364104300737381,-3.7206497192382812,13.542388916015625,-1542.7214292881324,0.0619057482692591
s1_100.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9548656344413757,0.13931025564670563,-3.5487449169158936,12.0176420211792,-1500.5470034897055,0.06612074679628811
s1_101.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9566712975502014,0.129947230219841,-3.263270616531372,9.98409366607666,-1555.521247022707,0.10563779643541023
s1_102.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9209825396537781,0.1902158260345459,-2.455615758895874,4.8617730140686035,-1420.3115173489564,0.07580276918544705
s1_103.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9716648459434509,0.11492086946964264,-4.699490547180176,22.216991424560547,-1706.8525113982062,0.041901881720430106
s1_104.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9781364798545837,0.11039381474256516,-5.446142673492432,29.248249053955078,-1818.1927564994755,0.031661971571660036
s1_105.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.953702986240387,0.14283882081508636,-3.312736749649048,10.328632354736328,-1568.1870595737535,0.03770529533068199
s1_106.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9868997931480408,0.08038543164730072,-7.030441761016846,51.30366897583008,-1874.7475373451816,0.02698620930917661
s1_107.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9784144163131714,0.10114580392837524,-5.368555068969727,29.438472747802734,-1761.5954729864256,0.04207909854175873
s1_108.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9692518711090088,0.1259462833404541,-4.433582782745361,19.113025665283203,-1748.0952031974186,0.053594509500662836
s1_11.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9260766506195068,0.19931013882160187,-2.6410059928894043,5.526590347290039,-1545.9306186480958,0.060134500662836946
s1_12.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9713492393493652,0.12183118611574173,-4.599859714508057,20.64225959777832,-1770.9855444858958,0.04928698998379732
s1_13.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9729490280151367,0.11994627118110657,-4.788296222686768,22.431276321411133,-1785.381804754163,0.04442894756223303
s1_14.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9759771227836609,0.11235807090997696,-5.094439506530762,25.70232582092285,-1810.381897710445,0.04074283767859773
s1_15.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9442394971847534,0.15766623616218567,-3.0014560222625732,8.129217147827148,-1532.3379506635476,0.06756886139343055
s1_16.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9633569717407227,0.12722505629062653,-3.9717118740081787,15.540061950683594,-1573.3738811546132,0.05832136544410075
s1_17.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.931755006313324,0.19842824339866638,-2.811852216720581,6.2898712158203125,-1613.1087109281855,0.046720338046840476
s1_18.tif,Canon120-1,150,1240,1752,0.7077625570776256,6366.8017578125,0.9099400639533997,0.19788001477718353,-2.1820924282073975,3.513540744781494,-1340.2280151089592,0.06486503903373103
